StateVec,Action,Reward,SLAMet,CPUCost,Source
"[92.16, 1.152]",0.0,1,YES,92.16,RoundRobin
"[126.48, 1.054]",1.0,0,NO,126.48,FCFS
"[159.12, 0.9945]",2.0,0,NO,159.12,RoundRobin
"[85.92, 1.074]",0.0,1,YES,85.92,RoundRobin
"[113.655, 0.947125]",1.0,0,NO,113.655,RoundRobin
"[197.5, 1.234375]",2.0,0,NO,197.5,RoundRobin
"[119.22, 0.9935]",1.0,0,NO,119.22,RoundRobin
"[73.06, 0.91325]",0.0,1,YES,73.06,XGBoost
"[88.05, 1.100625]",0.0,1,YES,88.05,XGBoost
"[193.42, 1.208875]",2.0,0,NO,193.42,FCFS
"[190.54, 1.190875]",2.0,0,NO,190.54,RoundRobin
"[95.61, 1.195125]",0.0,1,YES,95.61,XGBoost
"[72.44, 0.9055]",0.0,1,YES,72.44,XGBoost
"[153.18, 0.957375]",2.0,0,NO,153.18,XGBoost
"[136.95, 1.14125]",1.0,0,NO,136.95,RoundRobin
"[88.77, 1.109625]",0.0,1,YES,88.77,FCFS
"[195.72, 1.22325]",2.0,0,NO,195.72,RoundRobin
"[81.38, 1.01725]",0.0,1,YES,81.38,RoundRobin
"[196.22, 1.226375]",2.0,1,YES,196.22,XGBoost
"[72.17, 0.902125]",0.0,1,YES,72.17,XGBoost
"[78.09, 0.976125]",0.0,1,YES,78.09,XGBoost
"[89.71, 1.121375]",0.0,1,YES,89.71,XGBoost
"[141.3, 0.883125]",2.0,0,NO,141.3,RoundRobin
"[137.04, 1.142]",1.0,0,NO,137.04,RoundRobin
"[64, 4775, 77, 24, 3]",0.0,1,YES,7.18,Original
"[81.51, 1.018875]",0.0,1,YES,81.51,XGBoost
"[76.85, 0.960625]",0.0,1,YES,76.85,XGBoost
"[173.26, 1.082875]",2.0,1,YES,173.26,XGBoost
"[99.44, 1.243]",0.0,1,YES,99.44,XGBoost
"[137.595, 1.146625]",1.0,0,NO,137.595,FCFS
"[111.45, 0.92875]",1.0,0,NO,111.45,RoundRobin
"[160.48, 1.003]",2.0,0,NO,160.48,RoundRobin
"[149.1, 0.931875]",2.0,0,NO,149.1,FCFS
"[146.325, 1.219375]",1.0,0,NO,146.325,RoundRobin
"[199.02, 1.243875]",2.0,1,YES,199.02,XGBoost
"[86, 15410, 10, 6, 3]",1.0,1,YES,4.08,Original
"[77.1, 0.96375]",0.0,1,YES,77.1,RoundRobin
"[161.78, 1.011125]",2.0,0,NO,161.78,FCFS
"[135.135, 1.126125]",1.0,0,NO,135.135,RoundRobin
"[124.815, 1.040125]",1.0,0,NO,124.815,FCFS
"[183.92, 1.1495]",2.0,0,NO,183.92,FCFS
"[169.1, 1.056875]",2.0,0,NO,169.1,FCFS
"[175.48, 1.09675]",2.0,1,YES,175.48,XGBoost
"[158.14, 0.988375]",2.0,0,NO,158.14,FCFS
"[144.99, 1.20825]",1.0,0,NO,144.99,RoundRobin
"[80.02, 1.00025]",0.0,1,YES,80.02,XGBoost
"[113.4, 0.945]",1.0,0,NO,113.4,FCFS
"[199.6, 1.2475]",2.0,1,YES,199.6,XGBoost
"[76.01, 0.950125]",0.0,1,YES,76.01,XGBoost
"[63, 10793, 8, 13, 3]",1.0,1,YES,3.42,Original
"[137.67, 1.14725]",1.0,0,NO,137.67,FCFS
"[91.24, 1.1405]",0.0,1,YES,91.24,FCFS
"[149.76, 0.936]",2.0,0,NO,149.76,RoundRobin
"[77.28, 0.966]",0.0,1,YES,77.28,XGBoost
"[95.88, 1.1985]",0.0,1,YES,95.88,XGBoost
"[56, 15618, 90, 20, 3]",0.0,1,YES,6.31,Original
"[72.74, 0.90925]",0.0,1,YES,72.74,RoundRobin
"[134.265, 1.118875]",1.0,0,NO,134.265,FCFS
"[71.69, 0.896125]",0.0,1,YES,71.69,FCFS
"[94.37, 1.179625]",0.0,1,YES,94.37,XGBoost
"[141.94, 0.887125]",2.0,0,NO,141.94,RoundRobin
"[193.02, 1.206375]",2.0,1,YES,193.02,XGBoost
"[108.825, 0.906875]",1.0,0,NO,108.825,FCFS
"[199.64, 1.24775]",2.0,0,NO,199.64,RoundRobin
"[117.135, 0.976125]",1.0,0,NO,117.135,RoundRobin
"[98.01, 1.225125]",0.0,1,YES,98.01,RoundRobin
"[172.52, 1.07825]",2.0,1,YES,172.52,XGBoost
"[91, 8914, 16, 2, 2]",0.0,1,YES,5.88,Original
"[162.94, 1.018375]",2.0,1,YES,162.94,XGBoost
"[85.63, 1.070375]",0.0,1,YES,85.63,XGBoost
"[128.325, 1.069375]",1.0,0,NO,128.325,FCFS
"[88.32, 1.104]",0.0,1,YES,88.32,XGBoost
"[199.9, 1.249375]",2.0,0,NO,199.9,FCFS
"[95.98, 1.19975]",0.0,1,YES,95.98,XGBoost
"[149.56, 0.93475]",2.0,0,NO,149.56,FCFS
"[155.6, 0.9725]",2.0,0,NO,155.6,FCFS
"[51, 8151, 64, 20, 3]",0.0,1,YES,5.07,Original
"[142.9, 0.893125]",2.0,0,NO,142.9,RoundRobin
"[196.02, 1.225125]",2.0,0,NO,196.02,RoundRobin
"[78.01, 0.975125]",0.0,1,YES,78.01,RoundRobin
"[91.78, 1.14725]",0.0,1,YES,91.78,RoundRobin
"[126.06, 1.0505]",1.0,0,NO,126.06,FCFS
"[166.76, 1.04225]",2.0,0,NO,166.76,FCFS
"[151.62, 0.947625]",2.0,0,NO,151.62,FCFS
"[144.945, 1.207875]",1.0,0,NO,144.945,FCFS
"[73.47, 0.918375]",0.0,1,YES,73.47,XGBoost
"[78.69, 0.983625]",0.0,1,YES,78.69,XGBoost
"[73, 14731, 97, 10, 1]",1.0,1,YES,2.77,Original
"[149.28, 1.244]",1.0,0,NO,149.28,RoundRobin
"[123.57, 1.02975]",1.0,0,NO,123.57,RoundRobin
"[95.35, 1.191875]",0.0,1,YES,95.35,XGBoost
"[62, 7641, 84, 2, 1]",1.0,1,YES,2.08,Original
"[145.575, 1.213125]",1.0,0,NO,145.575,FCFS
"[127.365, 1.061375]",1.0,0,NO,127.365,FCFS
"[90.05, 1.125625]",0.0,1,YES,90.05,FCFS
"[161.46, 1.009125]",2.0,0,NO,161.46,RoundRobin
"[86.69, 1.083625]",0.0,1,YES,86.69,XGBoost
"[80.57, 1.007125]",0.0,1,YES,80.57,FCFS
"[183.32, 1.14575]",2.0,1,YES,183.32,XGBoost
"[94.15, 1.176875]",0.0,1,YES,94.15,XGBoost
"[66, 910, 65, 23, 3]",0.0,1,YES,6.04,Original
"[162.76, 1.01725]",2.0,0,NO,162.76,RoundRobin
"[76.21, 0.952625]",0.0,1,YES,76.21,XGBoost
"[95.5, 1.19375]",0.0,1,YES,95.5,XGBoost
"[108.255, 0.902125]",1.0,0,NO,108.255,FCFS
"[69, 16078, 13, 32, 3]",0.0,1,YES,7.05,Original
"[178.38, 1.114875]",2.0,1,YES,178.38,XGBoost
"[129.72, 1.081]",1.0,0,NO,129.72,RoundRobin
"[123.48, 1.029]",1.0,0,NO,123.48,FCFS
"[89.05, 1.113125]",0.0,1,YES,89.05,RoundRobin
"[142.305, 1.185875]",1.0,0,NO,142.305,RoundRobin
"[172.44, 1.07775]",2.0,0,NO,172.44,FCFS
"[83.96, 1.0495]",0.0,1,YES,83.96,FCFS
"[185.44, 1.159]",2.0,1,YES,185.44,XGBoost
"[187.0, 1.16875]",2.0,1,YES,187.0,XGBoost
"[84.48, 1.056]",0.0,1,YES,84.48,RoundRobin
"[187.88, 1.17425]",2.0,0,NO,187.88,RoundRobin
"[159.38, 0.996125]",2.0,0,NO,159.38,RoundRobin
"[76.52, 0.9565]",0.0,1,YES,76.52,XGBoost
"[178.74, 1.117125]",2.0,1,YES,178.74,XGBoost
"[51, 14477, 33, 25, 3]",0.0,1,YES,9.65,Original
"[94.41, 1.180125]",0.0,1,YES,94.41,FCFS
"[188.62, 1.178875]",2.0,0,NO,188.62,FCFS
"[98.53, 1.231625]",0.0,1,YES,98.53,XGBoost
"[77.72, 0.9715]",0.0,1,YES,77.72,XGBoost
"[112.86, 0.9405]",1.0,0,NO,112.86,RoundRobin
"[89.1, 1.11375]",0.0,1,YES,89.1,FCFS
"[80.4, 1.005]",0.0,1,YES,80.4,RoundRobin
"[74.99, 0.937375]",0.0,1,YES,74.99,RoundRobin
"[79.58, 0.99475]",0.0,1,YES,79.58,XGBoost
"[145.935, 1.216125]",1.0,0,NO,145.935,FCFS
"[182.88, 1.143]",2.0,0,NO,182.88,RoundRobin
"[183.56, 1.14725]",2.0,1,YES,183.56,XGBoost
"[84.16, 1.052]",0.0,1,YES,84.16,XGBoost
"[79.15, 0.989375]",0.0,1,YES,79.15,XGBoost
"[142.54, 0.890875]",2.0,0,NO,142.54,FCFS
"[170.68, 1.06675]",2.0,0,NO,170.68,RoundRobin
"[98.64, 1.233]",0.0,1,YES,98.64,RoundRobin
"[149.175, 1.243125]",1.0,0,NO,149.175,RoundRobin
"[129.795, 1.081625]",1.0,0,NO,129.795,FCFS
"[74.76, 0.9345]",0.0,1,YES,74.76,RoundRobin
"[181.58, 1.134875]",2.0,0,NO,181.58,FCFS
"[76, 14620, 56, 44, 3]",0.0,1,YES,6.83,Original
"[96.7, 1.20875]",0.0,1,YES,96.7,RoundRobin
"[149.52, 1.246]",1.0,0,NO,149.52,RoundRobin
"[83.11, 1.038875]",0.0,1,YES,83.11,XGBoost
"[69, 3903, 18, 39, 2]",0.0,1,YES,5.36,Original
"[77, 1768, 79, 30, 3]",1.0,1,YES,4.2,Original
"[143.58, 0.897375]",2.0,0,NO,143.58,FCFS
"[141.3, 0.883125]",2.0,0,NO,141.3,RoundRobin
"[97.16, 1.2145]",0.0,1,YES,97.16,RoundRobin
"[198.92, 1.24325]",2.0,1,YES,198.92,XGBoost
"[75.46, 0.94325]",0.0,1,YES,75.46,RoundRobin
"[155.8, 0.97375]",2.0,0,NO,155.8,FCFS
"[124.515, 1.037625]",1.0,0,NO,124.515,FCFS
"[92.53, 1.156625]",0.0,1,YES,92.53,XGBoost
"[178.76, 1.11725]",2.0,1,YES,178.76,XGBoost
"[105.555, 0.879625]",1.0,0,NO,105.555,FCFS
"[112.095, 0.934125]",1.0,0,NO,112.095,RoundRobin
"[92.78, 1.15975]",0.0,1,YES,92.78,RoundRobin
"[175.04, 1.094]",2.0,1,YES,175.04,XGBoost
"[75.74, 0.94675]",0.0,1,YES,75.74,RoundRobin
"[72.82, 0.91025]",0.0,1,YES,72.82,XGBoost
"[152.44, 0.95275]",2.0,0,NO,152.44,RoundRobin
"[96.16, 1.202]",0.0,1,YES,96.16,XGBoost
"[119.49, 0.99575]",1.0,0,NO,119.49,RoundRobin
"[75.29, 0.941125]",0.0,1,YES,75.29,FCFS
"[75.02, 0.93775]",0.0,1,YES,75.02,XGBoost
"[80.33, 1.004125]",0.0,1,YES,80.33,FCFS
"[122.025, 1.016875]",1.0,0,NO,122.025,RoundRobin
"[133.725, 1.114375]",1.0,0,NO,133.725,RoundRobin
"[184.76, 1.15475]",2.0,1,YES,184.76,XGBoost
"[147.54, 1.2295]",1.0,0,NO,147.54,RoundRobin
"[76.07, 0.950875]",0.0,1,YES,76.07,FCFS
"[127.365, 1.061375]",1.0,0,NO,127.365,RoundRobin
"[94.96, 1.187]",0.0,1,YES,94.96,FCFS
"[92, 11699, 13, 3, 3]",1.0,1,YES,3.64,Original
"[90.38, 1.12975]",0.0,1,YES,90.38,XGBoost
"[182.98, 1.143625]",2.0,0,NO,182.98,FCFS
"[93.13, 1.164125]",0.0,1,YES,93.13,XGBoost
"[46, 9075, 59, 10, 3]",1.0,1,YES,2.14,Original
"[86.99, 1.087375]",0.0,1,YES,86.99,XGBoost
"[96.12, 1.2015]",0.0,1,YES,96.12,FCFS
"[159.42, 0.996375]",2.0,0,NO,159.42,XGBoost
"[30, 6097, 49, 11, 2]",1.0,1,YES,4.99,Original
"[73, 9329, 25, 16, 3]",0.0,1,YES,9.98,Original
"[179.32, 1.12075]",2.0,0,NO,179.32,FCFS
"[129.645, 1.080375]",1.0,0,NO,129.645,FCFS
"[161.88, 1.01175]",2.0,1,YES,161.88,XGBoost
"[174.54, 1.090875]",2.0,1,YES,174.54,XGBoost
"[87.98, 1.09975]",0.0,1,YES,87.98,FCFS
"[152.94, 0.955875]",2.0,0,NO,152.94,XGBoost
"[94.46, 1.18075]",0.0,1,YES,94.46,XGBoost
"[195.5, 1.221875]",2.0,1,YES,195.5,XGBoost
"[95.14, 1.18925]",0.0,1,YES,95.14,XGBoost
"[149.6, 0.935]",2.0,0,NO,149.6,RoundRobin
"[94.03, 1.175375]",0.0,1,YES,94.03,RoundRobin
"[89.12, 1.114]",0.0,1,YES,89.12,XGBoost
"[83.91, 1.048875]",0.0,1,YES,83.91,XGBoost
"[70.3, 0.87875]",0.0,1,YES,70.3,XGBoost
"[87.72, 1.0965]",0.0,1,YES,87.72,XGBoost
"[99.0, 1.2375]",0.0,1,YES,99.0,XGBoost
"[75.03, 0.937875]",0.0,1,YES,75.03,XGBoost
"[181.64, 1.13525]",2.0,1,YES,181.64,XGBoost
"[157.1, 0.981875]",2.0,0,NO,157.1,RoundRobin
"[146.61, 1.22175]",1.0,0,NO,146.61,RoundRobin
"[129.885, 1.082375]",1.0,0,NO,129.885,RoundRobin
"[128.385, 1.069875]",1.0,0,NO,128.385,RoundRobin
"[162.8, 1.0175]",2.0,0,NO,162.8,RoundRobin
"[70.65, 0.883125]",0.0,1,YES,70.65,XGBoost
"[161.48, 1.00925]",2.0,0,NO,161.48,FCFS
"[77.37, 0.967125]",0.0,1,YES,77.37,XGBoost
"[189.86, 1.186625]",2.0,0,NO,189.86,RoundRobin
"[78.4, 0.98]",0.0,1,YES,78.4,RoundRobin
"[135.54, 1.1295]",1.0,0,NO,135.54,RoundRobin
"[185.32, 1.15825]",2.0,1,YES,185.32,XGBoost
"[95.74, 1.19675]",0.0,1,YES,95.74,XGBoost
"[152.7, 0.954375]",2.0,0,NO,152.7,RoundRobin
"[74, 15187, 68, 40, 1]",0.0,1,YES,8.27,Original
"[99.61, 1.245125]",0.0,1,YES,99.61,XGBoost
"[198.96, 1.2435]",2.0,0,NO,198.96,FCFS
"[148.17, 1.23475]",1.0,0,NO,148.17,RoundRobin
"[72.88, 0.911]",0.0,1,YES,72.88,FCFS
"[188.16, 1.176]",2.0,0,NO,188.16,FCFS
"[145.24, 0.90775]",2.0,0,NO,145.24,XGBoost
"[74.99, 0.937375]",0.0,1,YES,74.99,XGBoost
"[166.1, 1.038125]",2.0,0,NO,166.1,RoundRobin
"[84.41, 1.055125]",0.0,1,YES,84.41,XGBoost
"[72.5, 0.90625]",0.0,1,YES,72.5,FCFS
"[155.16, 0.96975]",2.0,0,NO,155.16,XGBoost
"[170.04, 1.06275]",2.0,0,NO,170.04,RoundRobin
"[141.465, 1.178875]",1.0,0,NO,141.465,RoundRobin
"[73.32, 0.9165]",0.0,1,YES,73.32,XGBoost
"[192.8, 1.205]",2.0,0,NO,192.8,FCFS
"[155.86, 0.974125]",2.0,0,NO,155.86,FCFS
"[107.895, 0.899125]",1.0,0,NO,107.895,FCFS
"[174.0, 1.0875]",2.0,0,NO,174.0,RoundRobin
"[99.06, 1.23825]",0.0,1,YES,99.06,FCFS
"[94.61, 1.182625]",0.0,1,YES,94.61,XGBoost
"[99.48, 1.2435]",0.0,1,YES,99.48,FCFS
"[148.2, 1.235]",1.0,0,NO,148.2,FCFS
"[88.39, 1.104875]",0.0,1,YES,88.39,RoundRobin
"[77.07, 0.963375]",0.0,1,YES,77.07,XGBoost
"[99.85, 1.248125]",0.0,1,YES,99.85,FCFS
"[98.46, 1.23075]",0.0,1,YES,98.46,RoundRobin
"[89.01, 1.112625]",0.0,1,YES,89.01,XGBoost
"[88.12, 1.1015]",0.0,1,YES,88.12,XGBoost
"[87.9, 1.09875]",0.0,1,YES,87.9,RoundRobin
"[129.9, 1.0825]",1.0,0,NO,129.9,RoundRobin
"[197.92, 1.237]",2.0,1,YES,197.92,XGBoost
"[75.29, 0.941125]",0.0,1,YES,75.29,FCFS
"[88, 10149, 33, 43, 2]",0.0,1,YES,6.97,Original
"[136.335, 1.136125]",1.0,0,NO,136.335,FCFS
"[136.08, 1.134]",1.0,0,NO,136.08,RoundRobin
"[95.24, 1.1905]",0.0,1,YES,95.24,XGBoost
"[80.32, 1.004]",0.0,1,YES,80.32,RoundRobin
"[170.88, 1.068]",2.0,0,NO,170.88,FCFS
"[128.265, 1.068875]",1.0,0,NO,128.265,FCFS
"[145.68, 1.214]",1.0,0,NO,145.68,FCFS
"[178.02, 1.112625]",2.0,0,NO,178.02,FCFS
"[98.9, 1.23625]",0.0,1,YES,98.9,XGBoost
"[108.795, 0.906625]",1.0,0,NO,108.795,RoundRobin
"[90, 10060, 88, 4, 3]",0.0,1,YES,7.01,Original
"[77.56, 0.9695]",0.0,1,YES,77.56,XGBoost
"[99.07, 1.238375]",0.0,1,YES,99.07,FCFS
"[143.505, 1.195875]",1.0,0,NO,143.505,FCFS
"[81.68, 1.021]",0.0,1,YES,81.68,XGBoost
"[94.2, 1.1775]",0.0,1,YES,94.2,XGBoost
"[143.205, 1.193375]",1.0,0,NO,143.205,RoundRobin
"[106.185, 0.884875]",1.0,0,NO,106.185,FCFS
"[86.95, 1.086875]",0.0,1,YES,86.95,XGBoost
"[71.88, 0.8985]",0.0,1,YES,71.88,XGBoost
"[173.7, 1.085625]",2.0,1,YES,173.7,XGBoost
"[77.7, 0.97125]",0.0,1,YES,77.7,XGBoost
"[63, 1680, 63, 16, 3]",1.0,1,YES,1.02,Original
"[72.41, 0.905125]",0.0,1,YES,72.41,XGBoost
"[91.57, 1.144625]",0.0,1,YES,91.57,RoundRobin
"[165.62, 1.035125]",2.0,1,YES,165.62,XGBoost
"[99.25, 1.240625]",0.0,1,YES,99.25,XGBoost
"[146.805, 1.223375]",1.0,0,NO,146.805,RoundRobin
"[93.55, 1.169375]",0.0,1,YES,93.55,RoundRobin
"[175.2, 1.095]",2.0,0,NO,175.2,RoundRobin
"[186.78, 1.167375]",2.0,1,YES,186.78,XGBoost
"[137.28, 1.144]",1.0,0,NO,137.28,RoundRobin
"[83.91, 1.048875]",0.0,1,YES,83.91,XGBoost
"[138.75, 1.15625]",1.0,1,YES,138.75,XGBoost
"[98.78, 1.23475]",0.0,1,YES,98.78,RoundRobin
"[71.42, 0.89275]",0.0,1,YES,71.42,XGBoost
"[85.0, 1.0625]",0.0,1,YES,85.0,XGBoost
"[75.4, 0.9425]",0.0,1,YES,75.4,FCFS
"[78.49, 0.981125]",0.0,1,YES,78.49,FCFS
"[81.54, 1.01925]",0.0,1,YES,81.54,XGBoost
"[143.22, 0.895125]",2.0,0,NO,143.22,FCFS
"[61, 14096, 50, 39, 3]",0.0,1,YES,6.79,Original
"[159.8, 0.99875]",2.0,0,NO,159.8,XGBoost
"[178.8, 1.1175]",2.0,0,NO,178.8,FCFS
"[75.58, 0.94475]",0.0,1,YES,75.58,FCFS
"[97.91, 1.223875]",0.0,1,YES,97.91,XGBoost
"[158.22, 0.988875]",2.0,0,NO,158.22,XGBoost
"[139.575, 1.163125]",1.0,0,NO,139.575,FCFS
"[172.88, 1.0805]",2.0,0,NO,172.88,RoundRobin
"[74.37, 0.929625]",0.0,1,YES,74.37,XGBoost
"[97.9, 1.22375]",0.0,1,YES,97.9,XGBoost
"[186.56, 1.166]",2.0,0,NO,186.56,RoundRobin
"[86.92, 1.0865]",0.0,1,YES,86.92,XGBoost
"[68, 6129, 9, 1, 3]",0.0,1,YES,9.68,Original
"[132.6, 1.105]",1.0,0,NO,132.6,RoundRobin
"[130.26, 1.0855]",1.0,0,NO,130.26,FCFS
"[186.08, 1.163]",2.0,0,NO,186.08,FCFS
"[146.02, 0.912625]",2.0,0,NO,146.02,FCFS
"[155.66, 0.972875]",2.0,0,NO,155.66,RoundRobin
"[187.06, 1.169125]",2.0,1,YES,187.06,XGBoost
"[31, 10444, 64, 28, 2]",0.0,1,YES,5.91,Original
"[130.32, 1.086]",1.0,0,NO,130.32,FCFS
"[198.68, 1.24175]",2.0,0,NO,198.68,RoundRobin
"[87.11, 1.088875]",0.0,1,YES,87.11,FCFS
"[186.06, 1.162875]",2.0,0,NO,186.06,FCFS
"[84, 15553, 39, 10, 2]",0.0,1,YES,7.07,Original
"[95.44, 1.193]",0.0,1,YES,95.44,XGBoost
"[142.66, 0.891625]",2.0,0,NO,142.66,RoundRobin
"[82.28, 1.0285]",0.0,1,YES,82.28,RoundRobin
"[134.355, 1.119625]",1.0,0,NO,134.355,RoundRobin
"[72.5, 0.90625]",0.0,1,YES,72.5,XGBoost
"[145.22, 0.907625]",2.0,0,NO,145.22,FCFS
"[192.26, 1.201625]",2.0,1,YES,192.26,XGBoost
"[96.14, 1.20175]",0.0,1,YES,96.14,RoundRobin
"[146.6, 0.91625]",2.0,0,NO,146.6,XGBoost
"[93.2, 1.165]",0.0,1,YES,93.2,FCFS
"[117.345, 0.977875]",1.0,0,NO,117.345,RoundRobin
"[95.12, 1.189]",0.0,1,YES,95.12,XGBoost
"[171.62, 1.072625]",2.0,0,NO,171.62,RoundRobin
"[174.62, 1.091375]",2.0,0,NO,174.62,RoundRobin
"[161.76, 1.011]",2.0,0,NO,161.76,RoundRobin
"[73.42, 0.91775]",0.0,1,YES,73.42,FCFS
"[81.3, 1.01625]",0.0,1,YES,81.3,XGBoost
"[83.93, 1.049125]",0.0,1,YES,83.93,FCFS
"[111.255, 0.927125]",1.0,0,NO,111.255,RoundRobin
"[96.45, 1.205625]",0.0,1,YES,96.45,RoundRobin
"[74.46, 0.93075]",0.0,1,YES,74.46,XGBoost
"[146.61, 1.22175]",1.0,0,NO,146.61,FCFS
"[98.12, 1.2265]",0.0,1,YES,98.12,FCFS
"[156.7, 0.979375]",2.0,0,NO,156.7,FCFS
"[85.18, 1.06475]",0.0,1,YES,85.18,XGBoost
"[89.28, 1.116]",0.0,1,YES,89.28,FCFS
"[112.05, 0.93375]",1.0,0,NO,112.05,RoundRobin
"[70.19, 0.877375]",0.0,1,YES,70.19,FCFS
"[71.51, 0.893875]",0.0,1,YES,71.51,RoundRobin
"[98.95, 1.236875]",0.0,1,YES,98.95,RoundRobin
"[83.94, 1.04925]",0.0,1,YES,83.94,RoundRobin
"[76.35, 0.954375]",0.0,1,YES,76.35,XGBoost
"[128.31, 1.06925]",1.0,0,NO,128.31,RoundRobin
"[157.64, 0.98525]",2.0,0,NO,157.64,RoundRobin
"[85.7, 1.07125]",0.0,1,YES,85.7,FCFS
"[99.86, 1.24825]",0.0,1,YES,99.86,FCFS
"[99.35, 1.241875]",0.0,1,YES,99.35,FCFS
"[116.64, 0.972]",1.0,0,NO,116.64,FCFS
"[145.44, 1.212]",1.0,0,NO,145.44,FCFS
"[119.445, 0.995375]",1.0,0,NO,119.445,RoundRobin
"[151.74, 0.948375]",2.0,0,NO,151.74,RoundRobin
"[75.09, 0.938625]",0.0,1,YES,75.09,FCFS
"[121.395, 1.011625]",1.0,0,NO,121.395,RoundRobin
"[168.1, 1.050625]",2.0,0,NO,168.1,RoundRobin
"[89.9, 1.12375]",0.0,1,YES,89.9,RoundRobin
"[113.46, 0.9455]",1.0,0,NO,113.46,FCFS
"[120.93, 1.00775]",1.0,0,NO,120.93,FCFS
"[125.715, 1.047625]",1.0,0,NO,125.715,RoundRobin
"[94.62, 1.18275]",0.0,1,YES,94.62,XGBoost
"[146.0, 0.9125]",2.0,0,NO,146.0,FCFS
"[70.91, 0.886375]",0.0,1,YES,70.91,FCFS
"[105.87, 0.88225]",1.0,0,NO,105.87,RoundRobin
"[83.68, 1.046]",0.0,1,YES,83.68,XGBoost
"[91.32, 1.1415]",0.0,1,YES,91.32,XGBoost
"[97.77, 1.222125]",0.0,1,YES,97.77,RoundRobin
"[60, 8427, 91, 13, 3]",0.0,1,YES,6.77,Original
"[166.5, 1.040625]",2.0,0,NO,166.5,FCFS
"[132.645, 1.105375]",1.0,0,NO,132.645,FCFS
"[87, 10875, 20, 10, 3]",1.0,1,YES,4.03,Original
"[165.78, 1.036125]",2.0,0,NO,165.78,FCFS
"[71.5, 0.89375]",0.0,1,YES,71.5,FCFS
"[131.13, 1.09275]",1.0,0,NO,131.13,RoundRobin
"[110.565, 0.921375]",1.0,0,NO,110.565,RoundRobin
"[43, 2777, 31, 42, 1]",0.0,1,YES,6.06,Original
"[87.28, 1.091]",0.0,1,YES,87.28,XGBoost
"[85, 10949, 18, 9, 1]",0.0,1,YES,7.31,Original
"[73.6, 0.92]",0.0,1,YES,73.6,XGBoost
"[88.6, 1.1075]",0.0,1,YES,88.6,XGBoost
"[161.82, 1.011375]",2.0,0,NO,161.82,RoundRobin
"[181.1, 1.131875]",2.0,0,NO,181.1,RoundRobin
"[71.87, 0.898375]",0.0,1,YES,71.87,XGBoost
"[145.18, 0.907375]",2.0,0,NO,145.18,FCFS
"[155.8, 0.97375]",2.0,0,NO,155.8,XGBoost
"[70.93, 0.886625]",0.0,1,YES,70.93,XGBoost
"[53, 14552, 96, 31, 1]",1.0,1,YES,2.9,Original
"[199.86, 1.249125]",2.0,0,NO,199.86,RoundRobin
"[145.12, 0.907]",2.0,0,NO,145.12,FCFS
"[166.94, 1.043375]",2.0,0,NO,166.94,RoundRobin
"[164.84, 1.03025]",2.0,0,NO,164.84,RoundRobin
"[190.06, 1.187875]",2.0,0,NO,190.06,RoundRobin
"[193.24, 1.20775]",2.0,0,NO,193.24,FCFS
"[88.23, 1.102875]",0.0,1,YES,88.23,XGBoost
"[122.175, 1.018125]",1.0,0,NO,122.175,FCFS
"[126.435, 1.053625]",1.0,0,NO,126.435,RoundRobin
"[94.9, 1.18625]",0.0,1,YES,94.9,XGBoost
"[84.86, 1.06075]",0.0,1,YES,84.86,RoundRobin
"[113.94, 0.9495]",1.0,0,NO,113.94,RoundRobin
"[79.66, 0.99575]",0.0,1,YES,79.66,FCFS
"[166.74, 1.042125]",2.0,0,NO,166.74,FCFS
"[85.63, 1.070375]",0.0,1,YES,85.63,RoundRobin
"[81.99, 1.024875]",0.0,1,YES,81.99,XGBoost
"[153.8, 0.96125]",2.0,0,NO,153.8,RoundRobin
"[127.635, 1.063625]",1.0,0,NO,127.635,RoundRobin
"[95.87, 1.198375]",0.0,1,YES,95.87,XGBoost
"[142.8, 0.8925]",2.0,0,NO,142.8,RoundRobin
"[94.56, 1.182]",0.0,1,YES,94.56,XGBoost
"[84.91, 1.061375]",0.0,1,YES,84.91,XGBoost
"[99.4, 1.2425]",0.0,1,YES,99.4,XGBoost
"[114.21, 0.95175]",1.0,0,NO,114.21,RoundRobin
"[192.02, 1.200125]",2.0,0,NO,192.02,RoundRobin
"[183.6, 1.1475]",2.0,1,YES,183.6,XGBoost
"[143.46, 0.896625]",2.0,0,NO,143.46,FCFS
"[54, 15274, 54, 40, 3]",0.0,1,YES,7.43,Original
"[143.18, 0.894875]",2.0,0,NO,143.18,FCFS
"[90.09, 1.126125]",0.0,1,YES,90.09,XGBoost
"[79.72, 0.9965]",0.0,1,YES,79.72,XGBoost
"[178.36, 1.11475]",2.0,1,YES,178.36,XGBoost
"[74.68, 0.9335]",0.0,1,YES,74.68,RoundRobin
"[137.7, 1.1475]",1.0,0,NO,137.7,FCFS
"[169.26, 1.057875]",2.0,0,NO,169.26,RoundRobin
"[85.37, 1.067125]",0.0,1,YES,85.37,XGBoost
"[95.48, 1.1935]",0.0,1,YES,95.48,FCFS
"[146.22, 0.913875]",2.0,0,NO,146.22,XGBoost
"[131.82, 1.0985]",1.0,0,NO,131.82,RoundRobin
"[76.48, 0.956]",0.0,1,YES,76.48,XGBoost
"[91.4, 1.1425]",0.0,1,YES,91.4,XGBoost
"[84.94, 1.06175]",0.0,1,YES,84.94,RoundRobin
