StateVec,Action,Reward,SLAMet,CPUCost,Source,NextState,Done
"[90.75, 1.134375, 0.0, 0.0, 0.0]",0.0,1,YES,90.75,XGBoost,"[90.75, 1.134375, 0.0, 0.0, 0.0]",False
"[77.28, 0.966, 0.0, 0.0, 0.0]",0.0,1,YES,77.28,XGBoost,"[77.28, 0.966, 0.0, 0.0, 0.0]",False
"[117.255, 0.977125, 0.0, 0.0, 0.0]",1.0,0,NO,117.255,RoundRobin,"[117.255, 0.977125, 0.0, 0.0, 0.0]",False
"[189.6, 1.185, 0.0, 0.0, 0.0]",2.0,0,NO,189.6,FCFS,"[189.6, 1.185, 0.0, 0.0, 0.0]",False
"[182.84, 1.14275, 0.0, 0.0, 0.0]",2.0,1,YES,182.84,XGBoost,"[182.84, 1.14275, 0.0, 0.0, 0.0]",False
"[91.17, 1.139625, 0.0, 0.0, 0.0]",0.0,1,YES,91.17,XGBoost,"[91.17, 1.139625, 0.0, 0.0, 0.0]",False
"[90.11, 1.126375, 0.0, 0.0, 0.0]",0.0,1,YES,90.11,XGBoost,"[90.11, 1.126375, 0.0, 0.0, 0.0]",False
"[142.695, 1.189125, 0.0, 0.0, 0.0]",1.0,0,NO,142.695,RoundRobin,"[142.695, 1.189125, 0.0, 0.0, 0.0]",False
"[123.855, 1.032125, 0.0, 0.0, 0.0]",1.0,0,NO,123.855,RoundRobin,"[123.855, 1.032125, 0.0, 0.0, 0.0]",False
"[89.33, 1.116625, 0.0, 0.0, 0.0]",0.0,1,YES,89.33,XGBoost,"[89.33, 1.116625, 0.0, 0.0, 0.0]",False
"[148.74, 1.2395, 0.0, 0.0, 0.0]",1.0,0,NO,148.74,FCFS,"[148.74, 1.2395, 0.0, 0.0, 0.0]",False
"[76.45, 0.955625, 0.0, 0.0, 0.0]",0.0,1,YES,76.45,XGBoost,"[76.45, 0.955625, 0.0, 0.0, 0.0]",False
"[146.01, 1.21675, 0.0, 0.0, 0.0]",1.0,0,NO,146.01,FCFS,"[146.01, 1.21675, 0.0, 0.0, 0.0]",False
"[136.92, 1.141, 0.0, 0.0, 0.0]",1.0,0,NO,136.92,FCFS,"[136.92, 1.141, 0.0, 0.0, 0.0]",False
"[84.21, 1.052625, 0.0, 0.0, 0.0]",0.0,1,YES,84.21,XGBoost,"[84.21, 1.052625, 0.0, 0.0, 0.0]",False
"[113.175, 0.943125, 0.0, 0.0, 0.0]",1.0,0,NO,113.175,FCFS,"[113.175, 0.943125, 0.0, 0.0, 0.0]",False
"[96.69, 1.208625, 0.0, 0.0, 0.0]",0.0,1,YES,96.69,RoundRobin,"[96.69, 1.208625, 0.0, 0.0, 0.0]",False
"[133.74, 1.1145, 0.0, 0.0, 0.0]",1.0,0,NO,133.74,RoundRobin,"[133.74, 1.1145, 0.0, 0.0, 0.0]",False
"[121.89, 1.01575, 0.0, 0.0, 0.0]",1.0,0,NO,121.89,RoundRobin,"[121.89, 1.01575, 0.0, 0.0, 0.0]",False
"[183.44, 1.1465, 0.0, 0.0, 0.0]",2.0,0,NO,183.44,RoundRobin,"[183.44, 1.1465, 0.0, 0.0, 0.0]",False
"[99.79, 1.247375, 0.0, 0.0, 0.0]",0.0,1,YES,99.79,XGBoost,"[99.79, 1.247375, 0.0, 0.0, 0.0]",False
"[161.62, 1.010125, 0.0, 0.0, 0.0]",2.0,0,NO,161.62,RoundRobin,"[161.62, 1.010125, 0.0, 0.0, 0.0]",False
"[96.84, 1.2105, 0.0, 0.0, 0.0]",0.0,1,YES,96.84,XGBoost,"[96.84, 1.2105, 0.0, 0.0, 0.0]",False
"[79.19, 0.989875, 0.0, 0.0, 0.0]",0.0,1,YES,79.19,XGBoost,"[79.19, 0.989875, 0.0, 0.0, 0.0]",False
"[39, 1166, 99, 22, 1]",1.0,1,YES,2.98,Original,"[39, 1166, 99, 22, 1]",False
"[74.52, 0.9315, 0.0, 0.0, 0.0]",0.0,1,YES,74.52,FCFS,"[74.52, 0.9315, 0.0, 0.0, 0.0]",False
"[182.74, 1.142125, 0.0, 0.0, 0.0]",2.0,1,YES,182.74,XGBoost,"[182.74, 1.142125, 0.0, 0.0, 0.0]",False
"[74.24, 0.928, 0.0, 0.0, 0.0]",0.0,1,YES,74.24,XGBoost,"[74.24, 0.928, 0.0, 0.0, 0.0]",False
"[196.32, 1.227, 0.0, 0.0, 0.0]",2.0,0,NO,196.32,RoundRobin,"[196.32, 1.227, 0.0, 0.0, 0.0]",False
"[130.245, 1.085375, 0.0, 0.0, 0.0]",1.0,0,NO,130.245,FCFS,"[130.245, 1.085375, 0.0, 0.0, 0.0]",False
"[123.45, 1.02875, 0.0, 0.0, 0.0]",1.0,0,NO,123.45,RoundRobin,"[123.45, 1.02875, 0.0, 0.0, 0.0]",False
"[85.57, 1.069625, 0.0, 0.0, 0.0]",0.0,1,YES,85.57,RoundRobin,"[85.57, 1.069625, 0.0, 0.0, 0.0]",False
"[170.18, 1.063625, 0.0, 0.0, 0.0]",2.0,1,YES,170.18,XGBoost,"[170.18, 1.063625, 0.0, 0.0, 0.0]",False
"[85.58, 1.06975, 0.0, 0.0, 0.0]",0.0,1,YES,85.58,FCFS,"[85.58, 1.06975, 0.0, 0.0, 0.0]",False
"[83.67, 1.045875, 0.0, 0.0, 0.0]",0.0,1,YES,83.67,RoundRobin,"[83.67, 1.045875, 0.0, 0.0, 0.0]",False
"[138.21, 1.15175, 0.0, 0.0, 0.0]",1.0,0,NO,138.21,FCFS,"[138.21, 1.15175, 0.0, 0.0, 0.0]",False
"[84.37, 1.054625, 0.0, 0.0, 0.0]",0.0,1,YES,84.37,RoundRobin,"[84.37, 1.054625, 0.0, 0.0, 0.0]",False
"[111.06, 0.9255, 0.0, 0.0, 0.0]",1.0,0,NO,111.06,RoundRobin,"[111.06, 0.9255, 0.0, 0.0, 0.0]",False
"[94.89, 1.186125, 0.0, 0.0, 0.0]",0.0,1,YES,94.89,XGBoost,"[94.89, 1.186125, 0.0, 0.0, 0.0]",False
"[142.98, 1.1915, 0.0, 0.0, 0.0]",1.0,0,NO,142.98,RoundRobin,"[142.98, 1.1915, 0.0, 0.0, 0.0]",False
"[172.24, 1.0765, 0.0, 0.0, 0.0]",2.0,0,NO,172.24,RoundRobin,"[172.24, 1.0765, 0.0, 0.0, 0.0]",False
"[135.855, 1.132125, 0.0, 0.0, 0.0]",1.0,0,NO,135.855,FCFS,"[135.855, 1.132125, 0.0, 0.0, 0.0]",False
"[32, 9030, 59, 44, 1]",1.0,1,YES,4.74,Original,"[32, 9030, 59, 44, 1]",False
"[169.06, 1.056625, 0.0, 0.0, 0.0]",2.0,0,NO,169.06,FCFS,"[169.06, 1.056625, 0.0, 0.0, 0.0]",False
"[166.5, 1.040625, 0.0, 0.0, 0.0]",2.0,0,NO,166.5,RoundRobin,"[166.5, 1.040625, 0.0, 0.0, 0.0]",False
"[83.34, 1.04175, 0.0, 0.0, 0.0]",0.0,1,YES,83.34,XGBoost,"[83.34, 1.04175, 0.0, 0.0, 0.0]",False
"[162.48, 1.0155, 0.0, 0.0, 0.0]",2.0,0,NO,162.48,FCFS,"[162.48, 1.0155, 0.0, 0.0, 0.0]",False
"[182.72, 1.142, 0.0, 0.0, 0.0]",2.0,0,NO,182.72,RoundRobin,"[182.72, 1.142, 0.0, 0.0, 0.0]",False
"[145.56, 0.90975, 0.0, 0.0, 0.0]",2.0,0,NO,145.56,RoundRobin,"[145.56, 0.90975, 0.0, 0.0, 0.0]",False
"[71.99, 0.899875, 0.0, 0.0, 0.0]",0.0,1,YES,71.99,XGBoost,"[71.99, 0.899875, 0.0, 0.0, 0.0]",False
"[88.38, 1.10475, 0.0, 0.0, 0.0]",0.0,1,YES,88.38,RoundRobin,"[88.38, 1.10475, 0.0, 0.0, 0.0]",False
"[97.95, 1.224375, 0.0, 0.0, 0.0]",0.0,1,YES,97.95,FCFS,"[97.95, 1.224375, 0.0, 0.0, 0.0]",False
"[131.235, 1.093625, 0.0, 0.0, 0.0]",1.0,0,NO,131.235,FCFS,"[131.235, 1.093625, 0.0, 0.0, 0.0]",False
"[86.38, 1.07975, 0.0, 0.0, 0.0]",0.0,1,YES,86.38,XGBoost,"[86.38, 1.07975, 0.0, 0.0, 0.0]",False
"[172.84, 1.08025, 0.0, 0.0, 0.0]",2.0,0,NO,172.84,FCFS,"[172.84, 1.08025, 0.0, 0.0, 0.0]",False
"[77.93, 0.974125, 0.0, 0.0, 0.0]",0.0,1,YES,77.93,XGBoost,"[77.93, 0.974125, 0.0, 0.0, 0.0]",False
"[78.94, 0.98675, 0.0, 0.0, 0.0]",0.0,1,YES,78.94,FCFS,"[78.94, 0.98675, 0.0, 0.0, 0.0]",False
"[153.22, 0.957625, 0.0, 0.0, 0.0]",2.0,0,NO,153.22,XGBoost,"[153.22, 0.957625, 0.0, 0.0, 0.0]",False
"[72.84, 0.9105, 0.0, 0.0, 0.0]",0.0,1,YES,72.84,FCFS,"[72.84, 0.9105, 0.0, 0.0, 0.0]",False
"[93.03, 1.162875, 0.0, 0.0, 0.0]",0.0,1,YES,93.03,XGBoost,"[93.03, 1.162875, 0.0, 0.0, 0.0]",False
"[86.38, 1.07975, 0.0, 0.0, 0.0]",0.0,1,YES,86.38,RoundRobin,"[86.38, 1.07975, 0.0, 0.0, 0.0]",False
"[162.0, 1.0125, 0.0, 0.0, 0.0]",2.0,0,NO,162.0,FCFS,"[162.0, 1.0125, 0.0, 0.0, 0.0]",False
"[173.92, 1.087, 0.0, 0.0, 0.0]",2.0,0,NO,173.92,RoundRobin,"[173.92, 1.087, 0.0, 0.0, 0.0]",False
"[167.68, 1.048, 0.0, 0.0, 0.0]",2.0,0,NO,167.68,RoundRobin,"[167.68, 1.048, 0.0, 0.0, 0.0]",False
"[142.62, 0.891375, 0.0, 0.0, 0.0]",2.0,0,NO,142.62,RoundRobin,"[142.62, 0.891375, 0.0, 0.0, 0.0]",False
"[73.03, 0.912875, 0.0, 0.0, 0.0]",0.0,1,YES,73.03,RoundRobin,"[73.03, 0.912875, 0.0, 0.0, 0.0]",False
"[86.69, 1.083625, 0.0, 0.0, 0.0]",0.0,1,YES,86.69,XGBoost,"[86.69, 1.083625, 0.0, 0.0, 0.0]",False
"[71.47, 0.893375, 0.0, 0.0, 0.0]",0.0,1,YES,71.47,FCFS,"[71.47, 0.893375, 0.0, 0.0, 0.0]",False
"[93.57, 1.169625, 0.0, 0.0, 0.0]",0.0,1,YES,93.57,XGBoost,"[93.57, 1.169625, 0.0, 0.0, 0.0]",False
"[82.54, 1.03175, 0.0, 0.0, 0.0]",0.0,1,YES,82.54,RoundRobin,"[82.54, 1.03175, 0.0, 0.0, 0.0]",False
"[44, 8395, 77, 35, 1]",0.0,1,YES,7.59,Original,"[44, 8395, 77, 35, 1]",False
"[110.25, 0.91875, 0.0, 0.0, 0.0]",1.0,0,NO,110.25,FCFS,"[110.25, 0.91875, 0.0, 0.0, 0.0]",False
"[86.29, 1.078625, 0.0, 0.0, 0.0]",0.0,1,YES,86.29,XGBoost,"[86.29, 1.078625, 0.0, 0.0, 0.0]",False
"[88.16, 1.102, 0.0, 0.0, 0.0]",0.0,1,YES,88.16,RoundRobin,"[88.16, 1.102, 0.0, 0.0, 0.0]",False
"[122.925, 1.024375, 0.0, 0.0, 0.0]",1.0,0,NO,122.925,FCFS,"[122.925, 1.024375, 0.0, 0.0, 0.0]",False
"[93.75, 1.171875, 0.0, 0.0, 0.0]",0.0,1,YES,93.75,RoundRobin,"[93.75, 1.171875, 0.0, 0.0, 0.0]",False
"[135.81, 1.13175, 0.0, 0.0, 0.0]",1.0,0,NO,135.81,RoundRobin,"[135.81, 1.13175, 0.0, 0.0, 0.0]",False
"[171.62, 1.072625, 0.0, 0.0, 0.0]",2.0,1,YES,171.62,XGBoost,"[171.62, 1.072625, 0.0, 0.0, 0.0]",False
"[197.54, 1.234625, 0.0, 0.0, 0.0]",2.0,0,NO,197.54,RoundRobin,"[197.54, 1.234625, 0.0, 0.0, 0.0]",False
"[164.96, 1.031, 0.0, 0.0, 0.0]",2.0,0,NO,164.96,FCFS,"[164.96, 1.031, 0.0, 0.0, 0.0]",False
"[156.1, 0.975625, 0.0, 0.0, 0.0]",2.0,0,NO,156.1,RoundRobin,"[156.1, 0.975625, 0.0, 0.0, 0.0]",False
"[197.14, 1.232125, 0.0, 0.0, 0.0]",2.0,1,YES,197.14,XGBoost,"[197.14, 1.232125, 0.0, 0.0, 0.0]",False
"[164.06, 1.025375, 0.0, 0.0, 0.0]",2.0,0,NO,164.06,FCFS,"[164.06, 1.025375, 0.0, 0.0, 0.0]",False
"[114.03, 0.95025, 0.0, 0.0, 0.0]",1.0,0,NO,114.03,RoundRobin,"[114.03, 0.95025, 0.0, 0.0, 0.0]",False
"[159.46, 0.996625, 0.0, 0.0, 0.0]",2.0,0,NO,159.46,FCFS,"[159.46, 0.996625, 0.0, 0.0, 0.0]",False
"[73.44, 0.918, 0.0, 0.0, 0.0]",0.0,1,YES,73.44,RoundRobin,"[73.44, 0.918, 0.0, 0.0, 0.0]",False
"[118.275, 0.985625, 0.0, 0.0, 0.0]",1.0,0,NO,118.275,RoundRobin,"[118.275, 0.985625, 0.0, 0.0, 0.0]",False
"[70.16, 0.877, 0.0, 0.0, 0.0]",0.0,1,YES,70.16,XGBoost,"[70.16, 0.877, 0.0, 0.0, 0.0]",False
"[73.09, 0.913625, 0.0, 0.0, 0.0]",0.0,1,YES,73.09,FCFS,"[73.09, 0.913625, 0.0, 0.0, 0.0]",False
"[76.82, 0.96025, 0.0, 0.0, 0.0]",0.0,1,YES,76.82,XGBoost,"[76.82, 0.96025, 0.0, 0.0, 0.0]",False
"[110.43, 0.92025, 0.0, 0.0, 0.0]",1.0,0,NO,110.43,FCFS,"[110.43, 0.92025, 0.0, 0.0, 0.0]",False
"[57, 9721, 98, 10, 3]",0.0,1,YES,6.48,Original,"[57, 9721, 98, 10, 3]",False
"[93, 9317, 47, 20, 2]",1.0,1,YES,3.07,Original,"[93, 9317, 47, 20, 2]",False
"[154.94, 0.968375, 0.0, 0.0, 0.0]",2.0,0,NO,154.94,XGBoost,"[154.94, 0.968375, 0.0, 0.0, 0.0]",False
"[78.35, 0.979375, 0.0, 0.0, 0.0]",0.0,1,YES,78.35,RoundRobin,"[78.35, 0.979375, 0.0, 0.0, 0.0]",False
"[80.59, 1.007375, 0.0, 0.0, 0.0]",0.0,1,YES,80.59,XGBoost,"[80.59, 1.007375, 0.0, 0.0, 0.0]",False
"[85.34, 1.06675, 0.0, 0.0, 0.0]",0.0,1,YES,85.34,RoundRobin,"[85.34, 1.06675, 0.0, 0.0, 0.0]",False
"[98.93, 1.236625, 0.0, 0.0, 0.0]",0.0,1,YES,98.93,RoundRobin,"[98.93, 1.236625, 0.0, 0.0, 0.0]",False
"[122.025, 1.016875, 0.0, 0.0, 0.0]",1.0,0,NO,122.025,RoundRobin,"[122.025, 1.016875, 0.0, 0.0, 0.0]",False
"[83.17, 1.039625, 0.0, 0.0, 0.0]",0.0,1,YES,83.17,FCFS,"[83.17, 1.039625, 0.0, 0.0, 0.0]",False
"[142.58, 0.891125, 0.0, 0.0, 0.0]",2.0,0,NO,142.58,XGBoost,"[142.58, 0.891125, 0.0, 0.0, 0.0]",False
"[182.62, 1.141375, 0.0, 0.0, 0.0]",2.0,0,NO,182.62,FCFS,"[182.62, 1.141375, 0.0, 0.0, 0.0]",False
"[107.955, 0.899625, 0.0, 0.0, 0.0]",1.0,0,NO,107.955,FCFS,"[107.955, 0.899625, 0.0, 0.0, 0.0]",False
"[161.12, 1.007, 0.0, 0.0, 0.0]",2.0,0,NO,161.12,RoundRobin,"[161.12, 1.007, 0.0, 0.0, 0.0]",False
"[96.24, 1.203, 0.0, 0.0, 0.0]",0.0,1,YES,96.24,RoundRobin,"[96.24, 1.203, 0.0, 0.0, 0.0]",False
"[128.805, 1.073375, 0.0, 0.0, 0.0]",1.0,0,NO,128.805,RoundRobin,"[128.805, 1.073375, 0.0, 0.0, 0.0]",False
"[113.475, 0.945625, 0.0, 0.0, 0.0]",1.0,0,NO,113.475,RoundRobin,"[113.475, 0.945625, 0.0, 0.0, 0.0]",False
"[59, 8153, 96, 5, 2]",1.0,1,YES,3.49,Original,"[59, 8153, 96, 5, 2]",False
"[148.98, 0.931125, 0.0, 0.0, 0.0]",2.0,0,NO,148.98,FCFS,"[148.98, 0.931125, 0.0, 0.0, 0.0]",False
"[142.665, 1.188875, 0.0, 0.0, 0.0]",1.0,0,NO,142.665,FCFS,"[142.665, 1.188875, 0.0, 0.0, 0.0]",False
"[97.62, 1.22025, 0.0, 0.0, 0.0]",0.0,1,YES,97.62,XGBoost,"[97.62, 1.22025, 0.0, 0.0, 0.0]",False
"[84.82, 1.06025, 0.0, 0.0, 0.0]",0.0,1,YES,84.82,RoundRobin,"[84.82, 1.06025, 0.0, 0.0, 0.0]",False
"[147.48, 0.92175, 0.0, 0.0, 0.0]",2.0,0,NO,147.48,XGBoost,"[147.48, 0.92175, 0.0, 0.0, 0.0]",False
"[84.02, 1.05025, 0.0, 0.0, 0.0]",0.0,1,YES,84.02,XGBoost,"[84.02, 1.05025, 0.0, 0.0, 0.0]",False
"[30, 1306, 60, 37, 1]",1.0,1,YES,3.38,Original,"[30, 1306, 60, 37, 1]",False
"[88.12, 1.1015, 0.0, 0.0, 0.0]",0.0,1,YES,88.12,XGBoost,"[88.12, 1.1015, 0.0, 0.0, 0.0]",False
"[69, 7668, 49, 22, 3]",0.0,1,YES,5.6,Original,"[69, 7668, 49, 22, 3]",False
"[172.14, 1.075875, 0.0, 0.0, 0.0]",2.0,0,NO,172.14,RoundRobin,"[172.14, 1.075875, 0.0, 0.0, 0.0]",False
"[79.65, 0.995625, 0.0, 0.0, 0.0]",0.0,1,YES,79.65,FCFS,"[79.65, 0.995625, 0.0, 0.0, 0.0]",False
"[98.6, 1.2325, 0.0, 0.0, 0.0]",0.0,1,YES,98.6,RoundRobin,"[98.6, 1.2325, 0.0, 0.0, 0.0]",False
"[89, 5876, 61, 35, 1]",1.0,1,YES,4.64,Original,"[89, 5876, 61, 35, 1]",False
"[72.75, 0.909375, 0.0, 0.0, 0.0]",0.0,1,YES,72.75,XGBoost,"[72.75, 0.909375, 0.0, 0.0, 0.0]",False
"[79.55, 0.994375, 0.0, 0.0, 0.0]",0.0,1,YES,79.55,XGBoost,"[79.55, 0.994375, 0.0, 0.0, 0.0]",False
"[120.885, 1.007375, 0.0, 0.0, 0.0]",1.0,0,NO,120.885,FCFS,"[120.885, 1.007375, 0.0, 0.0, 0.0]",False
"[113.055, 0.942125, 0.0, 0.0, 0.0]",1.0,0,NO,113.055,FCFS,"[113.055, 0.942125, 0.0, 0.0, 0.0]",False
"[82.36, 1.0295, 0.0, 0.0, 0.0]",0.0,1,YES,82.36,XGBoost,"[82.36, 1.0295, 0.0, 0.0, 0.0]",False
"[75.48, 0.9435, 0.0, 0.0, 0.0]",0.0,1,YES,75.48,RoundRobin,"[75.48, 0.9435, 0.0, 0.0, 0.0]",False
"[91.51, 1.143875, 0.0, 0.0, 0.0]",0.0,1,YES,91.51,RoundRobin,"[91.51, 1.143875, 0.0, 0.0, 0.0]",False
"[125.46, 1.0455, 0.0, 0.0, 0.0]",1.0,0,NO,125.46,FCFS,"[125.46, 1.0455, 0.0, 0.0, 0.0]",False
"[71.16, 0.8895, 0.0, 0.0, 0.0]",0.0,1,YES,71.16,XGBoost,"[71.16, 0.8895, 0.0, 0.0, 0.0]",False
"[191.86, 1.199125, 0.0, 0.0, 0.0]",2.0,0,NO,191.86,FCFS,"[191.86, 1.199125, 0.0, 0.0, 0.0]",False
"[90.24, 1.128, 0.0, 0.0, 0.0]",0.0,1,YES,90.24,RoundRobin,"[90.24, 1.128, 0.0, 0.0, 0.0]",False
"[94.05, 1.175625, 0.0, 0.0, 0.0]",0.0,1,YES,94.05,XGBoost,"[94.05, 1.175625, 0.0, 0.0, 0.0]",False
"[92.69, 1.158625, 0.0, 0.0, 0.0]",0.0,1,YES,92.69,FCFS,"[92.69, 1.158625, 0.0, 0.0, 0.0]",False
"[74.91, 0.936375, 0.0, 0.0, 0.0]",0.0,1,YES,74.91,RoundRobin,"[74.91, 0.936375, 0.0, 0.0, 0.0]",False
"[129.15, 1.07625, 0.0, 0.0, 0.0]",1.0,0,NO,129.15,FCFS,"[129.15, 1.07625, 0.0, 0.0, 0.0]",False
"[91.59, 1.144875, 0.0, 0.0, 0.0]",0.0,1,YES,91.59,XGBoost,"[91.59, 1.144875, 0.0, 0.0, 0.0]",False
"[84.76, 1.0595, 0.0, 0.0, 0.0]",0.0,1,YES,84.76,XGBoost,"[84.76, 1.0595, 0.0, 0.0, 0.0]",False
"[98.88, 1.236, 0.0, 0.0, 0.0]",0.0,1,YES,98.88,XGBoost,"[98.88, 1.236, 0.0, 0.0, 0.0]",False
"[106.755, 0.889625, 0.0, 0.0, 0.0]",1.0,0,NO,106.755,RoundRobin,"[106.755, 0.889625, 0.0, 0.0, 0.0]",False
"[155.44, 0.9715, 0.0, 0.0, 0.0]",2.0,0,NO,155.44,FCFS,"[155.44, 0.9715, 0.0, 0.0, 0.0]",False
"[133.62, 1.1135, 0.0, 0.0, 0.0]",1.0,0,NO,133.62,RoundRobin,"[133.62, 1.1135, 0.0, 0.0, 0.0]",False
"[88.39, 1.104875, 0.0, 0.0, 0.0]",0.0,1,YES,88.39,FCFS,"[88.39, 1.104875, 0.0, 0.0, 0.0]",False
"[111.525, 0.929375, 0.0, 0.0, 0.0]",1.0,0,NO,111.525,RoundRobin,"[111.525, 0.929375, 0.0, 0.0, 0.0]",False
"[93.59, 1.169875, 0.0, 0.0, 0.0]",0.0,1,YES,93.59,XGBoost,"[93.59, 1.169875, 0.0, 0.0, 0.0]",False
"[140.54, 0.878375, 0.0, 0.0, 0.0]",2.0,0,NO,140.54,RoundRobin,"[140.54, 0.878375, 0.0, 0.0, 0.0]",False
"[133.335, 1.111125, 0.0, 0.0, 0.0]",1.0,0,NO,133.335,FCFS,"[133.335, 1.111125, 0.0, 0.0, 0.0]",False
"[70.48, 0.881, 0.0, 0.0, 0.0]",0.0,1,YES,70.48,RoundRobin,"[70.48, 0.881, 0.0, 0.0, 0.0]",False
"[159.56, 0.99725, 0.0, 0.0, 0.0]",2.0,0,NO,159.56,FCFS,"[159.56, 0.99725, 0.0, 0.0, 0.0]",False
"[71.57, 0.894625, 0.0, 0.0, 0.0]",0.0,1,YES,71.57,XGBoost,"[71.57, 0.894625, 0.0, 0.0, 0.0]",False
"[85.79, 1.072375, 0.0, 0.0, 0.0]",0.0,1,YES,85.79,FCFS,"[85.79, 1.072375, 0.0, 0.0, 0.0]",False
"[141.8, 0.88625, 0.0, 0.0, 0.0]",2.0,0,NO,141.8,RoundRobin,"[141.8, 0.88625, 0.0, 0.0, 0.0]",False
"[138.735, 1.156125, 0.0, 0.0, 0.0]",1.0,0,NO,138.735,RoundRobin,"[138.735, 1.156125, 0.0, 0.0, 0.0]",False
"[110.325, 0.919375, 0.0, 0.0, 0.0]",1.0,0,NO,110.325,RoundRobin,"[110.325, 0.919375, 0.0, 0.0, 0.0]",False
"[68, 1098, 44, 32, 3]",0.0,1,YES,8.17,Original,"[68, 1098, 44, 32, 3]",False
"[85.14, 1.06425, 0.0, 0.0, 0.0]",0.0,1,YES,85.14,XGBoost,"[85.14, 1.06425, 0.0, 0.0, 0.0]",False
"[148.1, 0.925625, 0.0, 0.0, 0.0]",2.0,0,NO,148.1,RoundRobin,"[148.1, 0.925625, 0.0, 0.0, 0.0]",False
"[78.33, 0.979125, 0.0, 0.0, 0.0]",0.0,1,YES,78.33,XGBoost,"[78.33, 0.979125, 0.0, 0.0, 0.0]",False
"[64, 15997, 39, 4, 2]",1.0,1,YES,3.68,Original,"[64, 15997, 39, 4, 2]",False
"[86.11, 1.076375, 0.0, 0.0, 0.0]",0.0,1,YES,86.11,XGBoost,"[86.11, 1.076375, 0.0, 0.0, 0.0]",False
"[69, 10951, 34, 17, 1]",0.0,1,YES,5.31,Original,"[69, 10951, 34, 17, 1]",False
"[111.27, 0.92725, 0.0, 0.0, 0.0]",1.0,0,NO,111.27,RoundRobin,"[111.27, 0.92725, 0.0, 0.0, 0.0]",False
"[125.595, 1.046625, 0.0, 0.0, 0.0]",1.0,0,NO,125.595,FCFS,"[125.595, 1.046625, 0.0, 0.0, 0.0]",False
"[191.34, 1.195875, 0.0, 0.0, 0.0]",2.0,0,NO,191.34,RoundRobin,"[191.34, 1.195875, 0.0, 0.0, 0.0]",False
"[157.86, 0.986625, 0.0, 0.0, 0.0]",2.0,0,NO,157.86,FCFS,"[157.86, 0.986625, 0.0, 0.0, 0.0]",False
"[142.44, 1.187, 0.0, 0.0, 0.0]",1.0,0,NO,142.44,RoundRobin,"[142.44, 1.187, 0.0, 0.0, 0.0]",False
"[71.49, 0.893625, 0.0, 0.0, 0.0]",0.0,1,YES,71.49,XGBoost,"[71.49, 0.893625, 0.0, 0.0, 0.0]",False
"[71.9, 0.89875, 0.0, 0.0, 0.0]",0.0,1,YES,71.9,XGBoost,"[71.9, 0.89875, 0.0, 0.0, 0.0]",False
"[94.42, 1.18025, 0.0, 0.0, 0.0]",0.0,1,YES,94.42,XGBoost,"[94.42, 1.18025, 0.0, 0.0, 0.0]",False
"[73.9, 0.92375, 0.0, 0.0, 0.0]",0.0,1,YES,73.9,XGBoost,"[73.9, 0.92375, 0.0, 0.0, 0.0]",False
"[126.855, 1.057125, 0.0, 0.0, 0.0]",1.0,0,NO,126.855,FCFS,"[126.855, 1.057125, 0.0, 0.0, 0.0]",False
"[129.39, 1.07825, 0.0, 0.0, 0.0]",1.0,0,NO,129.39,FCFS,"[129.39, 1.07825, 0.0, 0.0, 0.0]",False
"[153.2, 0.9575, 0.0, 0.0, 0.0]",2.0,0,NO,153.2,XGBoost,"[153.2, 0.9575, 0.0, 0.0, 0.0]",False
"[131.73, 1.09775, 0.0, 0.0, 0.0]",1.0,0,NO,131.73,RoundRobin,"[131.73, 1.09775, 0.0, 0.0, 0.0]",False
"[162.38, 1.014875, 0.0, 0.0, 0.0]",2.0,1,YES,162.38,XGBoost,"[162.38, 1.014875, 0.0, 0.0, 0.0]",False
"[105.18, 0.8765, 0.0, 0.0, 0.0]",1.0,0,NO,105.18,RoundRobin,"[105.18, 0.8765, 0.0, 0.0, 0.0]",False
"[87.21, 1.090125, 0.0, 0.0, 0.0]",0.0,1,YES,87.21,FCFS,"[87.21, 1.090125, 0.0, 0.0, 0.0]",False
"[88.76, 1.1095, 0.0, 0.0, 0.0]",0.0,1,YES,88.76,FCFS,"[88.76, 1.1095, 0.0, 0.0, 0.0]",False
"[143.82, 1.1985, 0.0, 0.0, 0.0]",1.0,0,NO,143.82,FCFS,"[143.82, 1.1985, 0.0, 0.0, 0.0]",False
"[140.1, 1.1675, 0.0, 0.0, 0.0]",1.0,0,NO,140.1,FCFS,"[140.1, 1.1675, 0.0, 0.0, 0.0]",False
"[132.99, 1.10825, 0.0, 0.0, 0.0]",1.0,0,NO,132.99,FCFS,"[132.99, 1.10825, 0.0, 0.0, 0.0]",False
"[90.56, 1.132, 0.0, 0.0, 0.0]",0.0,1,YES,90.56,RoundRobin,"[90.56, 1.132, 0.0, 0.0, 0.0]",False
"[141.735, 1.181125, 0.0, 0.0, 0.0]",1.0,0,NO,141.735,FCFS,"[141.735, 1.181125, 0.0, 0.0, 0.0]",False
"[96.77, 1.209625, 0.0, 0.0, 0.0]",0.0,1,YES,96.77,FCFS,"[96.77, 1.209625, 0.0, 0.0, 0.0]",False
"[157.12, 0.982, 0.0, 0.0, 0.0]",2.0,0,NO,157.12,XGBoost,"[157.12, 0.982, 0.0, 0.0, 0.0]",False
